"site","year","type","abund_code","species_code","name"
121,1992,"shrub",1,22.00,"Hazelnut"
121,1993,"shrub",1,22.00,"Hazelnut"
121,1994,"shrub",1,22.00,"Hazelnut"
122,1991,"shrub",1,316.00,"Red Maple"
122,1992,"shrub",1,22.00,"Hazelnut"
122,1993,"shrub",1,22.00,"Hazelnut"
122,1994,"shrub",1,22.00,"Hazelnut"
123,1991,"shrub",1,316.00,"Red Maple"
123,1992,"shrub",1,22.00,"Hazelnut"
123,1993,"shrub",1,22.00,"Hazelnut"
123,1994,"shrub",1,22.00,"Hazelnut"
124,1991,"shrub",1,316.00,"Red Maple"
124,1992,"shrub",1,22.00,"Hazelnut"
124,1993,"shrub",1,22.00,"Hazelnut"
124,1994,"shrub",1,318.00,"Sugar Maple"
125,1991,"shrub",1,316.00,"Red Maple"
125,1992,"shrub",1,319.00,"Mountain Maple"
125,1993,"shrub",1,22.00,"Hazelnut"
125,1994,"shrub",1,22.00,"Hazelnut"
126,1991,"shrub",1,22.00,"Hazelnut"
126,1992,"shrub",1,22.00,"Hazelnut"
126,1993,"shrub",1,318.00,"Sugar Maple"
126,1994,"shrub",1,22.00,"Hazelnut"
127,1991,"shrub",1,22.00,"Hazelnut"
127,1992,"shrub",1,22.00,"Hazelnut"
127,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
127,1994,"shrub",1,22.00,"Hazelnut"
128,1991,"shrub",1,22.00,"Hazelnut"
128,1992,"shrub",1,22.00,"Hazelnut"
128,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
128,1994,"shrub",1,22.00,"Hazelnut"
129,1991,"shrub",1,22.00,"Hazelnut"
129,1992,"shrub",1,22.00,"Hazelnut"
129,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
129,1994,"shrub",1,22.00,"Hazelnut"
130,1991,"shrub",1,352.00,"Alder"
130,1992,"shrub",1,352.00,"Alder"
130,1993,"shrub",1,352.00,"Alder"
130,1994,"shrub",1,352.00,"Alder"
131,1991,"shrub",1,352.00,"Alder"
131,1992,"shrub",1,352.00,"Alder"
131,1993,"shrub",1,95.00,"Black Spruce"
131,1994,"shrub",1,352.00,"Alder"
132,1991,"shrub",1,352.00,"Alder"
132,1992,"shrub",1,352.00,"Alder"
132,1993,"shrub",1,352.00,"Alder"
132,1994,"shrub",1,352.00,"Alder"
133,1991,"shrub",1,352.00,"Alder"
133,1992,"shrub",1,352.00,"Alder"
133,1993,"shrub",1,352.00,"Alder"
133,1994,"shrub",1,352.00,"Alder"
134,1991,"shrub",1,352.00,"Alder"
134,1992,"shrub",1,352.00,"Alder"
134,1993,"shrub",1,352.00,"Alder"
134,1994,"shrub",1,352.00,"Alder"
135,1991,"shrub",1,352.00,"Alder"
135,1992,"shrub",1,352.00,"Alder"
135,1993,"shrub",1,352.00,"Alder"
135,1994,"shrub",1,352.00,"Alder"
136,1991,"shrub",1,352.00,"Alder"
136,1992,"shrub",1,352.00,"Alder"
136,1993,"shrub",1,352.00,"Alder"
136,1994,"shrub",1,12.00,"Balsam Fir"
137,1991,"shrub",1,12.00,"Balsam Fir"
137,1992,"shrub",1,352.00,"Alder"
137,1993,"shrub",1,352.00,"Alder"
137,1994,"shrub",1,352.00,"Alder"
138,1991,"shrub",1,12.00,"Balsam Fir"
138,1992,"shrub",1,352.00,"Alder"
138,1993,"shrub",1,352.00,"Alder"
138,1994,"shrub",1,352.00,"Alder"
139,1991,"shrub",1,95.00,"Black Spruce"
139,1992,"shrub",1,32.00,"Labrador Tea"
139,1993,"shrub",1,95.00,"Black Spruce"
139,1994,"shrub",1,32.00,"Labrador Tea"
140,1991,"shrub",1,95.00,"Black Spruce"
140,1992,"shrub",1,32.00,"Labrador Tea"
140,1993,"shrub",1,95.00,"Black Spruce"
140,1994,"shrub",1,32.00,"Labrador Tea"
141,1991,"shrub",1,95.00,"Black Spruce"
141,1992,"shrub",1,32.00,"Labrador Tea"
141,1993,"shrub",1,95.00,"Black Spruce"
141,1994,"shrub",1,32.00,"Labrador Tea"
143,1991,"shrub",1,22.00,"Hazelnut"
143,1992,"shrub",1,746.00,"Quaking Aspen"
143,1994,"shrub",1,318.00,"Sugar Maple"
144,1991,"shrub",1,22.00,"Hazelnut"
144,1992,"shrub",1,22.00,"Hazelnut"
144,1994,"shrub",1,746.00,"Quaking Aspen"
145,1991,"shrub",1,920.00,"Willow"
145,1992,"shrub",1,746.00,"Quaking Aspen"
145,1994,"shrub",1,746.00,"Quaking Aspen"
146,1991,"shrub",1,746.00,"Quaking Aspen"
146,1992,"shrub",1,746.00,"Quaking Aspen"
146,1994,"shrub",1,746.00,"Quaking Aspen"
147,1991,"shrub",1,746.00,"Quaking Aspen"
147,1992,"shrub",1,746.00,"Quaking Aspen"
147,1994,"shrub",1,746.00,"Quaking Aspen"
148,1991,"shrub",1,22.00,"Hazelnut"
148,1992,"shrub",1,22.00,"Hazelnut"
148,1994,"shrub",1,746.00,"Quaking Aspen"
149,1991,"shrub",1,352.00,"Alder"
149,1992,"shrub",1,352.00,"Alder"
149,1994,"shrub",1,71.00,"Tamarack"
150,1991,"shrub",1,352.00,"Alder"
150,1992,"shrub",1,32.00,"Labrador Tea"
150,1994,"shrub",1,71.00,"Tamarack"
151,1991,"shrub",1,95.00,"Black Spruce"
151,1992,"shrub",1,32.00,"Labrador Tea"
151,1994,"shrub",1,15.00,"Leatherleaf"
152,1991,"shrub",1,746.00,"Quaking Aspen"
152,1992,"shrub",1,746.00,"Quaking Aspen"
152,1994,"shrub",1,746.00,"Quaking Aspen"
153,1991,"shrub",1,746.00,"Quaking Aspen"
153,1992,"shrub",1,746.00,"Quaking Aspen"
153,1994,"shrub",1,746.00,"Quaking Aspen"
154,1991,"shrub",1,741.00,"Balsam Poplar"
154,1992,"shrub",1,741.00,"Balsam Poplar"
154,1994,"shrub",1,746.00,"Quaking Aspen"
155,1991,"shrub",1,22.00,"Hazelnut"
155,1992,"shrub",1,22.00,"Hazelnut"
155,1993,"shrub",1,22.00,"Hazelnut"
155,1994,"shrub",1,22.00,"Hazelnut"
156,1991,"shrub",1,22.00,"Hazelnut"
156,1992,"shrub",1,22.00,"Hazelnut"
156,1993,"shrub",1,22.00,"Hazelnut"
156,1994,"shrub",1,22.00,"Hazelnut"
157,1991,"shrub",1,22.00,"Hazelnut"
157,1992,"shrub",1,22.00,"Hazelnut"
157,1993,"shrub",1,22.00,"Hazelnut"
157,1994,"shrub",1,22.00,"Hazelnut"
158,1991,"shrub",1,22.00,"Hazelnut"
158,1992,"shrub",1,22.00,"Hazelnut"
158,1993,"shrub",1,22.00,"Hazelnut"
158,1994,"shrub",1,22.00,"Hazelnut"
159,1991,"shrub",1,22.00,"Hazelnut"
159,1992,"shrub",1,22.00,"Hazelnut"
159,1993,"shrub",1,22.00,"Hazelnut"
159,1994,"shrub",1,22.00,"Hazelnut"
160,1991,"shrub",1,22.00,"Hazelnut"
160,1992,"shrub",1,22.00,"Hazelnut"
160,1993,"shrub",1,22.00,"Hazelnut"
160,1994,"shrub",1,22.00,"Hazelnut"
161,1991,"shrub",1,22.00,"Hazelnut"
161,1992,"shrub",1,22.00,"Hazelnut"
161,1993,"shrub",1,22.00,"Hazelnut"
161,1994,"shrub",1,22.00,"Hazelnut"
162,1991,"shrub",1,22.00,"Hazelnut"
162,1992,"shrub",1,22.00,"Hazelnut"
162,1993,"shrub",1,22.00,"Hazelnut"
162,1994,"shrub",1,22.00,"Hazelnut"
163,1991,"shrub",1,22.00,"Hazelnut"
163,1992,"shrub",1,22.00,"Hazelnut"
163,1993,"shrub",1,22.00,"Hazelnut"
163,1994,"shrub",1,22.00,"Hazelnut"
164,1991,"shrub",1,22.00,"Hazelnut"
164,1992,"shrub",1,22.00,"Hazelnut"
164,1993,"shrub",1,22.00,"Hazelnut"
164,1994,"shrub",1,22.00,"Hazelnut"
165,1991,"shrub",1,22.00,"Hazelnut"
165,1992,"shrub",1,22.00,"Hazelnut"
165,1993,"shrub",1,22.00,"Hazelnut"
165,1994,"shrub",1,22.00,"Hazelnut"
166,1991,"shrub",1,22.00,"Hazelnut"
166,1992,"shrub",1,22.00,"Hazelnut"
166,1993,"shrub",1,22.00,"Hazelnut"
166,1994,"shrub",1,22.00,"Hazelnut"
167,1991,"shrub",1,920.00,"Willow"
167,1992,"shrub",1,22.00,"Hazelnut"
167,1993,"shrub",1,920.00,"Willow"
167,1994,"shrub",1,74.00,"Blueberry sp."
168,1991,"shrub",1,920.00,"Willow"
168,1992,"shrub",1,22.00,"Hazelnut"
168,1993,"shrub",1,920.00,"Willow"
168,1994,"shrub",1,920.00,"Willow"
169,1991,"shrub",1,920.00,"Willow"
169,1992,"shrub",1,22.00,"Hazelnut"
169,1993,"shrub",1,12.00,"Balsam Fir"
169,1994,"shrub",1,74.00,"Blueberry sp."
170,1991,"shrub",1,22.00,"Hazelnut"
170,1992,"shrub",1,22.00,"Hazelnut"
170,1993,"shrub",1,22.00,"Hazelnut"
170,1994,"shrub",1,22.00,"Hazelnut"
171,1991,"shrub",1,22.00,"Hazelnut"
171,1992,"shrub",1,22.00,"Hazelnut"
171,1993,"shrub",1,22.00,"Hazelnut"
171,1994,"shrub",1,22.00,"Hazelnut"
172,1991,"shrub",1,22.00,"Hazelnut"
172,1992,"shrub",1,22.00,"Hazelnut"
172,1993,"shrub",1,22.00,"Hazelnut"
172,1994,"shrub",1,22.00,"Hazelnut"
173,1991,"shrub",1,22.00,"Hazelnut"
173,1992,"shrub",1,22.00,"Hazelnut"
173,1993,"shrub",1,22.00,"Hazelnut"
173,1994,"shrub",1,22.00,"Hazelnut"
174,1991,"shrub",1,22.00,"Hazelnut"
174,1992,"shrub",1,22.00,"Hazelnut"
174,1993,"shrub",1,22.00,"Hazelnut"
174,1994,"shrub",1,22.00,"Hazelnut"
175,1991,"shrub",1,22.00,"Hazelnut"
175,1992,"shrub",1,22.00,"Hazelnut"
175,1993,"shrub",1,22.00,"Hazelnut"
175,1994,"shrub",1,22.00,"Hazelnut"
176,1991,"shrub",1,22.00,"Hazelnut"
176,1992,"shrub",1,22.00,"Hazelnut"
176,1993,"shrub",1,22.00,"Hazelnut"
176,1994,"shrub",1,22.00,"Hazelnut"
177,1991,"shrub",1,22.00,"Hazelnut"
177,1992,"shrub",1,22.00,"Hazelnut"
177,1993,"shrub",1,22.00,"Hazelnut"
177,1994,"shrub",1,22.00,"Hazelnut"
178,1991,"shrub",1,22.00,"Hazelnut"
178,1992,"shrub",1,22.00,"Hazelnut"
178,1993,"shrub",1,22.00,"Hazelnut"
178,1994,"shrub",1,22.00,"Hazelnut"
179,1991,"shrub",1,22.00,"Hazelnut"
179,1992,"shrub",1,22.00,"Hazelnut"
179,1993,"shrub",1,22.00,"Hazelnut"
179,1994,"shrub",1,22.00,"Hazelnut"
180,1991,"shrub",1,22.00,"Hazelnut"
180,1992,"shrub",1,22.00,"Hazelnut"
180,1993,"shrub",1,22.00,"Hazelnut"
180,1994,"shrub",1,22.00,"Hazelnut"
181,1991,"shrub",1,22.00,"Hazelnut"
181,1992,"shrub",1,22.00,"Hazelnut"
181,1993,"shrub",1,22.00,"Hazelnut"
181,1994,"shrub",1,22.00,"Hazelnut"
182,1991,"shrub",1,746.00,"Quaking Aspen"
182,1992,"shrub",1,22.00,"Hazelnut"
182,1994,"shrub",1,951.00,"Basswood"
183,1991,"shrub",1,22.00,"Hazelnut"
183,1992,"shrub",1,22.00,"Hazelnut"
183,1994,"shrub",1,951.00,"Basswood"
184,1991,"shrub",1,833.00,"Northern Red Oak"
184,1992,"shrub",1,22.00,"Hazelnut"
184,1994,"shrub",1,22.00,"Hazelnut"
185,1991,"shrub",1,22.00,"Hazelnut"
185,1992,"shrub",1,22.00,"Hazelnut"
185,1994,"shrub",1,22.00,"Hazelnut"
186,1991,"shrub",1,833.00,"Northern Red Oak"
186,1992,"shrub",1,22.00,"Hazelnut"
186,1994,"shrub",1,22.00,"Hazelnut"
187,1991,"shrub",1,496.00,"Roundleaf Dogwood"
187,1992,"shrub",1,22.00,"Hazelnut"
187,1994,"shrub",1,22.00,"Hazelnut"
188,1991,"shrub",1,352.00,"Alder"
188,1992,"shrub",1,22.00,"Hazelnut"
188,1994,"shrub",1,22.00,"Hazelnut"
189,1991,"shrub",1,352.00,"Alder"
189,1992,"shrub",1,22.00,"Hazelnut"
189,1994,"shrub",1,22.00,"Hazelnut"
190,1991,"shrub",1,22.00,"Hazelnut"
190,1992,"shrub",1,22.00,"Hazelnut"
190,1994,"shrub",1,22.00,"Hazelnut"
191,1991,"shrub",1,746.00,"Quaking Aspen"
191,1992,"shrub",1,22.00,"Hazelnut"
191,1994,"shrub",1,951.00,"Basswood"
192,1991,"shrub",1,544.00,"Green Ash"
192,1992,"shrub",1,544.00,"Green Ash"
192,1994,"shrub",1,22.00,"Hazelnut"
193,1991,"shrub",1,316.00,"Red Maple"
193,1992,"shrub",1,544.00,"Green Ash"
193,1994,"shrub",1,544.00,"Green Ash"
194,1991,"shrub",1,746.00,"Quaking Aspen"
194,1992,"shrub",1,763.00,"Chokecherry"
194,1993,"shrub",1,22.00,"Hazelnut"
194,1994,"shrub",1,55.00,"Red Raspberry"
195,1991,"shrub",1,746.00,"Quaking Aspen"
195,1992,"shrub",1,746.00,"Quaking Aspen"
195,1993,"shrub",1,746.00,"Quaking Aspen"
195,1994,"shrub",1,743.00,"Bigtooth Aspen"
196,1991,"shrub",1,746.00,"Quaking Aspen"
196,1992,"shrub",1,22.00,"Hazelnut"
196,1993,"shrub",1,746.00,"Quaking Aspen"
196,1994,"shrub",1,55.00,"Red Raspberry"
197,1991,"shrub",1,22.00,"Hazelnut"
197,1992,"shrub",1,22.00,"Hazelnut"
197,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
197,1994,"shrub",1,22.00,"Hazelnut"
198,1991,"shrub",1,22.00,"Hazelnut"
198,1992,"shrub",1,22.00,"Hazelnut"
198,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
198,1994,"shrub",1,22.00,"Hazelnut"
199,1991,"shrub",1,22.00,"Hazelnut"
199,1992,"shrub",1,22.00,"Hazelnut"
199,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
199,1994,"shrub",1,22.00,"Hazelnut"
200,1991,"shrub",1,22.00,"Hazelnut"
200,1992,"shrub",1,22.00,"Hazelnut"
200,1993,"shrub",1,22.00,"Hazelnut"
200,1994,"shrub",1,22.00,"Hazelnut"
201,1991,"shrub",1,22.00,"Hazelnut"
201,1992,"shrub",1,22.00,"Hazelnut"
201,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
201,1994,"shrub",1,22.00,"Hazelnut"
202,1991,"shrub",1,22.00,"Hazelnut"
202,1992,"shrub",1,22.00,"Hazelnut"
202,1993,"shrub",1,701.00,"Ironwood, Hop-Hornbeam"
202,1994,"shrub",1,22.00,"Hazelnut"
203,1991,"shrub",1,22.00,"Hazelnut"
203,1992,"shrub",1,22.00,"Hazelnut"
203,1993,"shrub",1,22.00,"Hazelnut"
203,1994,"shrub",1,22.00,"Hazelnut"
204,1991,"shrub",1,55.00,"Red Raspberry"
204,1992,"shrub",1,22.00,"Hazelnut"
204,1993,"shrub",1,22.00,"Hazelnut"
204,1994,"shrub",1,22.00,"Hazelnut"
205,1991,"shrub",1,55.00,"Red Raspberry"
205,1992,"shrub",1,746.00,"Quaking Aspen"
205,1993,"shrub",1,746.00,"Quaking Aspen"
205,1994,"shrub",1,55.00,"Red Raspberry"
206,1991,"shrub",1,55.00,"Red Raspberry"
206,1992,"shrub",1,22.00,"Hazelnut"
206,1993,"shrub",1,823.00,"Burr Oak"
206,1994,"shrub",1,22.00,"Hazelnut"
206,2001,"shrub",1,833.00,"Northern Red Oak"
207,1991,"shrub",1,55.00,"Red Raspberry"
207,1992,"shrub",1,22.00,"Hazelnut"
207,1993,"shrub",1,823.00,"Burr Oak"
207,1994,"shrub",1,22.00,"Hazelnut"
207,2001,"shrub",1,833.00,"Northern Red Oak"
208,1991,"shrub",1,22.00,"Hazelnut"
208,1992,"shrub",1,22.00,"Hazelnut"
208,1993,"shrub",1,22.00,"Hazelnut"
208,1994,"shrub",1,22.00,"Hazelnut"
208,2001,"shrub",1,22.00,"Hazelnut"
209,1991,"shrub",1,833.00,"Northern Red Oak"
209,1992,"shrub",1,22.00,"Hazelnut"
209,1993,"shrub",1,22.00,"Hazelnut"
209,1994,"shrub",1,833.00,"Northern Red Oak"
209,2001,"shrub",1,22.00,"Hazelnut"
210,1991,"shrub",1,833.00,"Northern Red Oak"
210,1992,"shrub",1,22.00,"Hazelnut"
210,1993,"shrub",1,22.00,"Hazelnut"
210,1994,"shrub",1,22.00,"Hazelnut"
210,2001,"shrub",1,22.00,"Hazelnut"
211,1991,"shrub",1,22.00,"Hazelnut"
211,1992,"shrub",1,22.00,"Hazelnut"
211,1993,"shrub",1,22.00,"Hazelnut"
211,1994,"shrub",1,22.00,"Hazelnut"
211,2001,"shrub",1,22.00,"Hazelnut"
212,1991,"shrub",1,22.00,"Hazelnut"
212,1992,"shrub",1,22.00,"Hazelnut"
212,1993,"shrub",1,22.00,"Hazelnut"
212,1994,"shrub",1,22.00,"Hazelnut"
212,2001,"shrub",1,22.00,"Hazelnut"
213,1991,"shrub",1,22.00,"Hazelnut"
213,1992,"shrub",1,22.00,"Hazelnut"
213,1993,"shrub",1,22.00,"Hazelnut"
213,1994,"shrub",1,22.00,"Hazelnut"
213,2001,"shrub",1,22.00,"Hazelnut"
214,1991,"shrub",1,833.00,"Northern Red Oak"
214,1992,"shrub",1,22.00,"Hazelnut"
214,1993,"shrub",1,22.00,"Hazelnut"
214,1994,"shrub",1,22.00,"Hazelnut"
214,2001,"shrub",1,22.00,"Hazelnut"
215,1991,"shrub",1,22.00,"Hazelnut"
215,1992,"shrub",1,22.00,"Hazelnut"
215,1993,"shrub",1,22.00,"Hazelnut"
215,1994,"shrub",1,22.00,"Hazelnut"
215,2001,"shrub",1,22.00,"Hazelnut"
216,1991,"shrub",1,22.00,"Hazelnut"
216,1992,"shrub",1,22.00,"Hazelnut"
216,1993,"shrub",1,22.00,"Hazelnut"
216,1994,"shrub",1,22.00,"Hazelnut"
216,2001,"shrub",1,22.00,"Hazelnut"
217,1991,"shrub",1,22.00,"Hazelnut"
217,1992,"shrub",1,22.00,"Hazelnut"
217,1993,"shrub",1,22.00,"Hazelnut"
217,2001,"shrub",1,22.00,"Hazelnut"
218,1991,"shrub",1,22.00,"Hazelnut"
218,1992,"shrub",1,22.00,"Hazelnut"
218,1994,"shrub",1,22.00,"Hazelnut"
219,1991,"shrub",1,22.00,"Hazelnut"
219,1992,"shrub",1,22.00,"Hazelnut"
219,1994,"shrub",1,22.00,"Hazelnut"
220,1991,"shrub",1,22.00,"Hazelnut"
220,1992,"shrub",1,22.00,"Hazelnut"
220,1994,"shrub",1,22.00,"Hazelnut"
221,1991,"shrub",1,22.00,"Hazelnut"
221,1992,"shrub",1,22.00,"Hazelnut"
221,1994,"shrub",1,22.00,"Hazelnut"
222,1991,"shrub",1,22.00,"Hazelnut"
222,1992,"shrub",1,22.00,"Hazelnut"
222,1994,"shrub",1,22.00,"Hazelnut"
223,1991,"shrub",1,22.00,"Hazelnut"
223,1992,"shrub",1,22.00,"Hazelnut"
223,1994,"shrub",1,22.00,"Hazelnut"
224,1991,"shrub",1,22.00,"Hazelnut"
224,1992,"shrub",1,22.00,"Hazelnut"
224,1994,"shrub",1,22.00,"Hazelnut"
225,1991,"shrub",1,22.00,"Hazelnut"
225,1992,"shrub",1,22.00,"Hazelnut"
225,1994,"shrub",1,22.00,"Hazelnut"
226,1991,"shrub",1,22.00,"Hazelnut"
226,1992,"shrub",1,22.00,"Hazelnut"
226,1994,"shrub",1,22.00,"Hazelnut"
227,1991,"shrub",1,22.00,"Hazelnut"
227,1992,"shrub",1,22.00,"Hazelnut"
227,1994,"shrub",1,22.00,"Hazelnut"
228,1991,"shrub",1,22.00,"Hazelnut"
228,1992,"shrub",1,22.00,"Hazelnut"
228,1994,"shrub",1,22.00,"Hazelnut"
229,1991,"shrub",1,22.00,"Hazelnut"
229,1992,"shrub",1,22.00,"Hazelnut"
229,1994,"shrub",1,22.00,"Hazelnut"
230,1991,"shrub",1,22.00,"Hazelnut"
230,1992,"shrub",1,22.00,"Hazelnut"
230,1993,"shrub",1,746.00,"Quaking Aspen"
230,1994,"shrub",1,746.00,"Quaking Aspen"
231,1991,"shrub",1,22.00,"Hazelnut"
231,1992,"shrub",1,22.00,"Hazelnut"
231,1993,"shrub",1,746.00,"Quaking Aspen"
231,1994,"shrub",1,743.00,"Bigtooth Aspen"
232,1991,"shrub",1,22.00,"Hazelnut"
232,1993,"shrub",1,746.00,"Quaking Aspen"
232,1994,"shrub",1,746.00,"Quaking Aspen"
233,1991,"shrub",1,95.00,"Black Spruce"
233,1992,"shrub",1,32.00,"Labrador Tea"
233,1993,"shrub",1,95.00,"Black Spruce"
233,1994,"shrub",1,95.00,"Black Spruce"
234,1991,"shrub",1,95.00,"Black Spruce"
234,1992,"shrub",1,32.00,"Labrador Tea"
234,1993,"shrub",1,95.00,"Black Spruce"
234,1994,"shrub",1,95.00,"Black Spruce"
235,1991,"shrub",1,95.00,"Black Spruce"
235,1992,"shrub",1,32.00,"Labrador Tea"
235,1993,"shrub",1,95.00,"Black Spruce"
235,1994,"shrub",1,95.00,"Black Spruce"
236,1991,"shrub",1,95.00,"Black Spruce"
236,1992,"shrub",1,32.00,"Labrador Tea"
236,1993,"shrub",1,95.00,"Black Spruce"
236,1994,"shrub",1,95.00,"Black Spruce"
237,1991,"shrub",1,95.00,"Black Spruce"
237,1992,"shrub",1,32.00,"Labrador Tea"
237,1993,"shrub",1,95.00,"Black Spruce"
237,1994,"shrub",1,95.00,"Black Spruce"
238,1991,"shrub",1,95.00,"Black Spruce"
238,1992,"shrub",1,32.00,"Labrador Tea"
238,1993,"shrub",1,95.00,"Black Spruce"
238,1994,"shrub",1,95.00,"Black Spruce"
239,1991,"shrub",1,22.00,"Hazelnut"
239,1992,"shrub",1,22.00,"Hazelnut"
239,1993,"shrub",1,22.00,"Hazelnut"
239,1994,"shrub",1,22.00,"Hazelnut"
240,1991,"shrub",1,22.00,"Hazelnut"
240,1992,"shrub",1,22.00,"Hazelnut"
240,1993,"shrub",1,22.00,"Hazelnut"
240,1994,"shrub",1,22.00,"Hazelnut"
241,1991,"shrub",1,22.00,"Hazelnut"
241,1992,"shrub",1,22.00,"Hazelnut"
241,1993,"shrub",1,22.00,"Hazelnut"
241,1994,"shrub",1,22.00,"Hazelnut"
242,1991,"shrub",1,352.00,"Alder"
242,1992,"shrub",1,22.00,"Hazelnut"
242,1994,"shrub",1,22.00,"Hazelnut"
243,1991,"shrub",1,375.00,"Paper Birch"
243,1992,"shrub",1,22.00,"Hazelnut"
243,1994,"shrub",1,22.00,"Hazelnut"
244,1991,"shrub",1,22.00,"Hazelnut"
244,1992,"shrub",1,352.00,"Alder"
244,1994,"shrub",1,22.00,"Hazelnut"
245,1991,"shrub",1,51.00,"Current, Gooseberry"
245,1992,"shrub",1,543.00,"Black Ash"
245,1994,"shrub",1,51.00,"Current, Gooseberry"
246,1991,"shrub",1,319.00,"Mountain Maple"
246,1992,"shrub",1,319.00,"Mountain Maple"
246,1993,"shrub",1,319.00,"Mountain Maple"
246,1994,"shrub",1,319.00,"Mountain Maple"
247,1991,"shrub",1,22.00,"Hazelnut"
247,1992,"shrub",1,746.00,"Quaking Aspen"
247,1993,"shrub",1,22.00,"Hazelnut"
247,1994,"shrub",1,746.00,"Quaking Aspen"
248,1991,"shrub",1,22.00,"Hazelnut"
248,1992,"shrub",1,319.00,"Mountain Maple"
248,1993,"shrub",1,319.00,"Mountain Maple"
248,1994,"shrub",1,746.00,"Quaking Aspen"
249,1991,"shrub",1,746.00,"Quaking Aspen"
249,1992,"shrub",1,746.00,"Quaking Aspen"
249,1993,"shrub",1,319.00,"Mountain Maple"
249,1994,"shrub",1,746.00,"Quaking Aspen"
250,1991,"shrub",1,352.00,"Alder"
250,1992,"shrub",1,352.00,"Alder"
250,1993,"shrub",1,352.00,"Alder"
250,1994,"shrub",1,352.00,"Alder"
251,1991,"shrub",1,352.00,"Alder"
251,1992,"shrub",1,352.00,"Alder"
251,1993,"shrub",1,352.00,"Alder"
251,1994,"shrub",1,352.00,"Alder"
252,1991,"shrub",1,22.00,"Hazelnut"
252,1992,"shrub",1,746.00,"Quaking Aspen"
252,1993,"shrub",1,22.00,"Hazelnut"
252,1994,"shrub",1,22.00,"Hazelnut"
253,1991,"shrub",1,22.00,"Hazelnut"
253,1992,"shrub",1,352.00,"Alder"
253,1993,"shrub",1,352.00,"Alder"
253,1994,"shrub",1,352.00,"Alder"
254,1991,"shrub",1,22.00,"Hazelnut"
254,1992,"shrub",1,22.00,"Hazelnut"
254,1993,"shrub",1,352.00,"Alder"
254,1994,"shrub",1,22.00,"Hazelnut"
255,1991,"shrub",1,543.00,"Black Ash"
255,1992,"shrub",1,543.00,"Black Ash"
255,1993,"shrub",1,319.00,"Mountain Maple"
255,1994,"shrub",1,543.00,"Black Ash"
256,1991,"shrub",1,352.00,"Alder"
256,1992,"shrub",1,543.00,"Black Ash"
256,1993,"shrub",1,352.00,"Alder"
256,1994,"shrub",1,352.00,"Alder"
257,1991,"shrub",1,316.00,"Red Maple"
257,1992,"shrub",1,319.00,"Mountain Maple"
257,1993,"shrub",1,316.00,"Red Maple"
257,1994,"shrub",1,319.00,"Mountain Maple"
258,1991,"shrub",1,352.00,"Alder"
258,1992,"shrub",1,543.00,"Black Ash"
258,1993,"shrub",1,543.00,"Black Ash"
258,1994,"shrub",1,543.00,"Black Ash"
259,1991,"shrub",1,543.00,"Black Ash"
259,1992,"shrub",1,543.00,"Black Ash"
259,1993,"shrub",1,543.00,"Black Ash"
259,1994,"shrub",1,543.00,"Black Ash"
260,1991,"shrub",1,316.00,"Red Maple"
260,1992,"shrub",1,543.00,"Black Ash"
260,1993,"shrub",1,22.00,"Hazelnut"
260,1994,"shrub",1,495.00,"Dogwood species"
261,1991,"shrub",1,316.00,"Red Maple"
261,1992,"shrub",1,543.00,"Black Ash"
261,1993,"shrub",1,543.00,"Black Ash"
261,1994,"shrub",1,543.00,"Black Ash"
262,1991,"shrub",1,55.00,"Red Raspberry"
262,1992,"shrub",1,543.00,"Black Ash"
262,1993,"shrub",1,22.00,"Hazelnut"
262,1994,"shrub",1,972.00,"American Elm"
263,1991,"shrub",1,543.00,"Black Ash"
263,1992,"shrub",1,22.00,"Hazelnut"
263,1993,"shrub",1,22.00,"Hazelnut"
263,1994,"shrub",1,22.00,"Hazelnut"
264,1991,"shrub",1,543.00,"Black Ash"
264,1992,"shrub",1,318.00,"Sugar Maple"
264,1993,"shrub",1,22.00,"Hazelnut"
264,1994,"shrub",1,319.00,"Mountain Maple"
265,1991,"shrub",1,316.00,"Red Maple"
265,1992,"shrub",1,543.00,"Black Ash"
265,1993,"shrub",1,543.00,"Black Ash"
265,1994,"shrub",1,319.00,"Mountain Maple"
266,1991,"shrub",1,543.00,"Black Ash"
266,1992,"shrub",1,543.00,"Black Ash"
266,1993,"shrub",1,763.00,"Chokecherry"
267,1991,"shrub",1,543.00,"Black Ash"
267,1992,"shrub",1,543.00,"Black Ash"
267,1993,"shrub",1,543.00,"Black Ash"
267,1994,"shrub",1,544.00,"Green Ash"
268,1991,"shrub",1,543.00,"Black Ash"
268,1992,"shrub",1,543.00,"Black Ash"
268,1993,"shrub",1,22.00,"Hazelnut"
269,1991,"shrub",1,543.00,"Black Ash"
269,1992,"shrub",1,543.00,"Black Ash"
269,1994,"shrub",1,12.00,"Balsam Fir"
270,1991,"shrub",1,543.00,"Black Ash"
